,electionYear,electionID,electoralUnitID,candidateID,caseNum,protNum
0,electionYear,electionID,electoralUnitID,candidateID,caseNum,protNum
6006,2012,1699,13056,60000004340,91-16.2012.6.06.0060,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=504002012&comboTribunal=ce
6007,2012,1699,13510,60000004009,130-97.2012.6.06.0032,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=499632012&comboTribunal=ce
6008,2012,1699,13730,60000003510,32-42.2012.6.06.0120,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=493582012&comboTribunal=ce
6009,2012,1699,13196,60000003471,111-86.2012.6.06.0066,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=493162012&comboTribunal=ce
6010,2012,1699,14958,60000015463,418-67.2012.6.06.0057,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=633082012&comboTribunal=ce
6011,2012,1699,13714,60000003111,45-27.2012.6.06.0060,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=489272012&comboTribunal=ce
6012,2012,1699,13870,60000002932,49-10.2012.6.06.0078,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=488172012&comboTribunal=ce
6013,2012,1699,14737,60000002387,50-47.2012.6.06.0093,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=482272012&comboTribunal=ce
6014,2012,1699,14737,60000002388,51-32.2012.6.06.0093,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=482282012&comboTribunal=ce
6015,2012,1699,14176,60000017513,249-91.2012.6.06.0021,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1318192012&comboTribunal=ce
6016,2012,1699,14176,60000017516,250-76.2012.6.06.0021,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1318552012&comboTribunal=ce
6017,2012,1699,98558,60000007963,146-20.2012.6.06.0107,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=546542012&comboTribunal=ce
6018,2012,1699,13510,60000006130,71-12.2012.6.06.0032,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=525652012&comboTribunal=ce
6019,2012,1699,13510,60000006140,81-56.2012.6.06.0032,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=525752012&comboTribunal=ce
6020,2012,1699,15911,60000005762,50-60.2012.6.06.0121,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=521472012&comboTribunal=ce
6021,2012,1699,15032,60000009388,220-92.2012.6.06.0004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=562312012&comboTribunal=ce
6022,2012,1699,15032,60000009389,221-77.2012.6.06.0004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=562322012&comboTribunal=ce
6023,2012,1699,15881,60000009154,29-31.2012.6.06.0074,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=559712012&comboTribunal=ce
6024,2012,1699,14834,60000008721,130-23.2012.6.06.0089,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=555042012&comboTribunal=ce
6025,2012,1699,13994,60000005354,32-05.2012.6.06.0100,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=516772012&comboTribunal=ce
6026,2012,1699,13994,60000005355,33-87.2012.6.06.0100,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=516782012&comboTribunal=ce
6027,2012,1699,14516,60000006903,36-09.2012.6.06.0014,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=534422012&comboTribunal=ce
6028,2012,1699,14516,60000006904,37-91.2012.6.06.0014,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=534432012&comboTribunal=ce
6029,2012,1699,14818,60000006852,117-30.2012.6.06.0087,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=533872012&comboTribunal=ce
6030,2012,1699,13498,60000005440,60-63.2012.6.06.0070,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=517872012&comboTribunal=ce
6031,2012,1699,13463,60000005430,278-89.2012.6.06.0006,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=517742012&comboTribunal=ce
6032,2012,1699,13463,60000005431,279-74.2012.6.06.0006,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=517752012&comboTribunal=ce
6033,2012,1699,13757,60000009486,79-80.2012.6.06.0034,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=563402012&comboTribunal=ce
6034,2012,1699,13757,60000009487,80-65.2012.6.06.0034,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=563412012&comboTribunal=ce
6035,2012,1699,13757,60000009497,90-12.2012.6.06.0034,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=563512012&comboTribunal=ce
6036,2012,1699,15350,60000009198,78-57.2012.6.06.0079,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=560202012&comboTribunal=ce
6037,2012,1699,15350,60000009199,79-42.2012.6.06.0079,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=560212012&comboTribunal=ce
6038,2012,1699,13595,60000008911,429-71.2012.6.06.0033,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=557082012&comboTribunal=ce
6039,2012,1699,15920,60000007636,95-92.2012.6.06.0047,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=542822012&comboTribunal=ce
6040,2012,1699,14974,60000007286,68-19.2012.6.06.0077,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=538892012&comboTribunal=ce
6041,2012,1699,13072,60000011579,106-56.2012.6.06.0101,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=585362012&comboTribunal=ce
6042,2012,1699,13439,60000017675,265-50.2012.6.06.0084,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1500082012&comboTribunal=ce
6043,2012,1699,14575,60000013031,73-08.2012.6.06.0088,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=601022012&comboTribunal=ce
6044,2012,1699,13439,60000012447,173-72.2012.6.06.0084,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=594752012&comboTribunal=ce
6045,2012,1699,13056,60000012086,105-97.2012.6.06.0060,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=590832012&comboTribunal=ce
6046,2012,1699,13056,60000012106,125-88.2012.6.06.0060,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=591032012&comboTribunal=ce
6047,2012,1699,15172,60000012428,40-32.2012.6.06.0051,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=594522012&comboTribunal=ce
6048,2012,1699,15172,60000012429,41-17.2012.6.06.0051,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=594532012&comboTribunal=ce
6049,2012,1699,15610,60000002551,137-20.2012.6.06.0055,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=484212012&comboTribunal=ce
6050,2012,1699,15610,60000002552,138-05.2012.6.06.0055,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=484222012&comboTribunal=ce
6051,2012,1699,15490,60000001899,50-24.2012.6.06.0036,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=475762012&comboTribunal=ce
6052,2012,1699,13250,60000000997,34-71.2012.6.06.0068,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=459512012&comboTribunal=ce
6053,2012,1699,13250,60000000998,35-56.2012.6.06.0068,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=459522012&comboTribunal=ce
6054,2012,1699,13102,60000000634,4-40.2012.6.06.0099,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=452112012&comboTribunal=ce
6055,2012,1699,13269,60000004679,123-40.2012.6.06.0086,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=508682012&comboTribunal=ce
6056,2012,1699,13269,60000004680,124-25.2012.6.06.0086,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=508692012&comboTribunal=ce
6057,2012,1699,14559,60000000296,68-44.2012.6.06.0004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=442592012&comboTribunal=ce
6058,2012,1699,14958,60000000097,89-55.2012.6.06.0057,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=429162012&comboTribunal=ce
6059,2012,1699,14117,60000001081,39-64.2012.6.06.0013,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=460652012&comboTribunal=ce
6060,2012,1699,14095,60000005348,21-37.2012.6.06.0015,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=516662012&comboTribunal=ce
6061,2012,1699,14095,60000005349,22-22.2012.6.06.0015,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=516672012&comboTribunal=ce
6062,2012,1699,56235,80000013083,9817520126080002,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900143002012&comboTribunal=es
6063,2012,1699,56812,80000000118,43-66.2012.6.08.0039,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900001292012&comboTribunal=es
6064,2012,1699,56871,80000004981,44-42.2012.6.08.0042,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900055492012&comboTribunal=es
6065,2012,1699,56871,80000004986,49-64.2012.6.08.0042,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900055542012&comboTribunal=es
6066,2012,1699,56871,80000004987,50-49.2012.6.08.0042,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900055552012&comboTribunal=es
6067,2012,1699,56871,80000005000,63-48.2012.6.08.0042,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900055682012&comboTribunal=es
6068,2012,1699,56871,80000004999,62-63.2012.6.08.0042,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900055672012&comboTribunal=es
6069,2012,1699,56871,80000004998,61-78.2012.6.08.0042,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900055662012&comboTribunal=es
6070,2012,1699,56871,80000005003,66-03.2012.6.08.0042,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900055712012&comboTribunal=es
6071,2012,1699,56871,80000004982,45-27.2012.6.08.0042,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900055502012&comboTribunal=es
6072,2012,1699,56871,80000005005,68-70.2012.6.08.0042,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900055732012&comboTribunal=es
6073,2012,1699,56871,80000004989,52-19.2012.6.08.0042,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900055572012&comboTribunal=es
6074,2012,1699,56871,80000004997,60-93.2012.6.08.0042,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900055652012&comboTribunal=es
6075,2012,1699,56871,80000004995,58-26.2012.6.08.0042,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900055632012&comboTribunal=es
6076,2012,1699,56871,80000005001,64-33.2012.6.08.0042,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900055692012&comboTribunal=es
6077,2012,1699,56871,80000004985,48-79.2012.6.08.0042,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900055532012&comboTribunal=es
6078,2012,1699,56871,80000004990,53-04.2012.6.08.0042,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900055582012&comboTribunal=es
6079,2012,1699,56871,80000011383,95-53.2012.6.08.0042,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900126002012&comboTribunal=es
6080,2012,1699,56871,80000011380,94-68.2012.6.08.0042,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900125972012&comboTribunal=es
6081,2012,1699,56871,80000011390,99-90.2012.6.08.0042,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900126072012&comboTribunal=es
6082,2012,1699,56413,80000005863,122-63.2012.6.08.0033,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900065772012&comboTribunal=es
6083,2012,1699,56596,80000011793,340-39.2012.6.08.0018,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900130292012&comboTribunal=es
6084,2012,1699,57150,80000009866,95-29.2012.6.08.0050,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900111372012&comboTribunal=es
6085,2012,1699,56103,80000004197,155-10.2012.6.08.0015,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900046652012&comboTribunal=es
6086,2012,1699,56952,80000011133,87-75.2012.6.08.0010,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900123452012&comboTribunal=es
6087,2012,1699,56952,80000000823,39-19.2012.6.08.0010,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900008912012&comboTribunal=es
6088,2012,1699,57053,80000008308,107-93.2012.6.08.0001,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900094812012&comboTribunal=es
6089,2012,1699,57134,80000002431,102-11.2012.6.08.0021,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900027262012&comboTribunal=es
6090,2012,1699,56057,80000001111,72-03.2012.6.08.0012,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900012512012&comboTribunal=es
6091,2012,1699,56057,80000001088,66-93.2012.6.08.0012,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900012262012&comboTribunal=es
6092,2012,1699,56057,80000002224,82-47.2012.6.08.0012,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900024962012&comboTribunal=es
6093,2012,1699,56057,80000002205,49-57.2012.6.08.0012,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900024742012&comboTribunal=es
6094,2012,1699,56219,80000005399,113-68.2012.6.08.0044,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900059922012&comboTribunal=es
6095,2012,1699,57096,80000007205,275-44.2012.6.08.0018,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900083012012&comboTribunal=es
6096,2012,1699,57096,80000007206,276-29.2012.6.08.0018,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900083022012&comboTribunal=es
6097,2012,1699,56995,80000009821,426-83.2012.6.08.0026,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900110872012&comboTribunal=es
6098,2012,1699,56995,80000009822,427-68.2012.6.08.0026,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900110882012&comboTribunal=es
6099,2012,1699,56596,80000006697,271-07.2012.6.08.0018,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900075922012&comboTribunal=es
6100,2012,1699,56596,80000006698,272-89.2012.6.08.0018,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900075932012&comboTribunal=es
6101,2012,1736,57150,80000013262,9592.2013.6.08.0050,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=9900000172013&comboTribunal=es
6102,2012,1699,94854,90000013884,101-64.2012.6.09.0064,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=631802012&comboTribunal=go
6103,2012,1699,94854,90000013883,100-79.2012.6.09.0064,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=631792012&comboTribunal=go
6104,2012,1699,94854,90000013882,99-94.2012.6.09.0064,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=631782012&comboTribunal=go
6105,2012,1699,93017,90000006983,160-26.2012.6.09.0008,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=548702012&comboTribunal=go
6106,2012,1699,93203,90000021474,246-86.2012.6.09.0140,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=677102012&comboTribunal=go
6107,2012,1699,95893,90000005063,151-27.2012.6.09.0085,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=527182012&comboTribunal=go
6108,2012,1699,94919,90000001337,101-28.2012.6.09.0076,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=483632012&comboTribunal=go
6109,2012,1699,92215,90000028517,385-61.2012.6.09.0003,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=776522012&comboTribunal=go
6110,2012,1699,92215,90000028505,373-47.2012.6.09.0003,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=776402012&comboTribunal=go
6111,2012,1699,92754,90000000473,88-69.2012.6.09.0095,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=470162012&comboTribunal=go
6112,2012,1699,93360,90000009547,243-92.2012.6.09.0056,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=576602012&comboTribunal=go
6113,2012,1699,92312,90000027727,118-80.2012.6.09.0103,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=751792012&comboTribunal=go
6114,2012,1699,92215,90000027495,598-67.2012.6.09.0003,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=744602012&comboTribunal=go
6115,2012,1699,93998,90000030506,204-07.2012.0.9..053,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1006892012&comboTribunal=go
6116,2012,1699,93998,90000030505,208-44.2012.0.9..033,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1006792012&comboTribunal=go
6117,2012,1699,94390,90000005652,34-06.2012.6.09.0095,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=533742012&comboTribunal=go
6118,2012,1699,96610,90000013669,221-03.2012.6.09.0034,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=629062012&comboTribunal=go
6119,2012,1699,92827,90000028983,437-45.2012.6.09.0007,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=816802012&comboTribunal=go
6120,2012,1699,93564,90000025261,190-89.2012.6.09.0031,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=712822012&comboTribunal=go
6121,2012,1699,93580,90000023999,114-52.2012.6.09.0003,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=701482012&comboTribunal=go
6122,2012,1699,92703,90000024613,282-40.2012.6.09.0040,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=705722012&comboTribunal=go
6123,2012,1699,92720,90000010586,372-90.2012.6.09.0123,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=592822012&comboTribunal=go
6124,2012,1699,92215,90000022676,242-72.2012.6.09.0003,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=690602012&comboTribunal=go
6125,2012,1699,92215,90000022644,210-67.2012.6.09.0003,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=690282012&comboTribunal=go
6126,2012,1699,92215,90000022649,215-89.2012.6.09.0003,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=690332012&comboTribunal=go
6127,2012,1699,95451,90000020160,66-21.2012.6.09.0027,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=663122012&comboTribunal=go
6128,2012,1699,95451,90000020157,63-66.2012.6.09.0027,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=663092012&comboTribunal=go
6129,2012,1699,95990,90000007021,124-59.2012.6.09.0080,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=549122012&comboTribunal=go
6130,2012,1699,92339,90000020550,308-53.2012.6.09.0035,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=667542012&comboTribunal=go
6131,2012,1699,92215,90000020373,183-84.2012.6.09.0003,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=665672012&comboTribunal=go
6132,2012,1699,92215,90000020390,200-23.2012.6.09.0003,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=665842012&comboTribunal=go
6133,2012,1699,92827,90000028980,435-75.2012.6.09.0007,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=816592012&comboTribunal=go
6134,2012,1699,92010,90000024144,136-43.2012.6.09.0090,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=702352012&comboTribunal=go
6135,2012,1699,92355,90000030211,333032012090056,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=959542012&comboTribunal=go
6136,2012,1699,95753,90000020700,175-68.2012.6.09.0113,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=669162012&comboTribunal=go
6137,2012,1699,92215,90000019128,129-21.2012.6.09.0003,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=658832012&comboTribunal=go
6138,2012,1699,95958,90000009598,396-64.2012.6.09.0044,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=577512012&comboTribunal=go
6139,2012,1699,95818,90000008600,629-92.2012.6.09.0066,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=566262012&comboTribunal=go
6140,2012,1699,92886,90000008076,126-48.2012.6.09.0009,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=560412012&comboTribunal=go
6141,2012,1699,94234,90000014593,41-15.2012.6.09.0057,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=638972012&comboTribunal=go
6142,2012,1699,94650,90000013665,178-96.2012.6.09.0121,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=628992012&comboTribunal=go
6143,2012,1699,94870,90000028979,238-76.2012.6.09.0054,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=816402012&comboTribunal=go
6144,2012,1699,92010,90000013196,81-92.2012.6.09.0090,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=623682012&comboTribunal=go
6145,2012,1699,95672,90000013077,164-42.2012.6.09.0112,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=622402012&comboTribunal=go
6146,2012,1699,92312,90000017738,87-60.2012.6.09.0103,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=648022012&comboTribunal=go
6147,2012,1699,96172,90000029412,258-81.2012.6.09.0114,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=863362012&comboTribunal=go
6148,2012,1699,94552,90000017539,159-10.2012.6.09.0083,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=645222012&comboTribunal=go
6149,2012,1699,92630,90000006400,45-88.2012.6.09.0142,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=542282012&comboTribunal=go
6150,2012,1699,93327,90000008161,150-91.2012.6.09.0004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=561332012&comboTribunal=go
6151,2012,1699,92690,90000030788,103-48.2012.6.09.0124,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1149352012&comboTribunal=go
6152,2012,1699,96695,90000006493,318-66.2012.6.09.0110,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=543362012&comboTribunal=go
6153,2012,1699,92703,90000006626,134-29.2012.6.09.0040,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=544872012&comboTribunal=go
6154,2012,1699,96318,90000005035,107-15.2012.6.09.0115,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=526882012&comboTribunal=go
6155,2012,1699,95095,90000003523,241-91.2012.6.09.0131,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=510072012&comboTribunal=go
6156,2012,1699,96474,90000003128,155-26.2012.6.09.0130,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=505732012&comboTribunal=go
6157,2012,1699,96938,90000002533,97-87.2012.6.09.0044,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=498702012&comboTribunal=go
6158,2012,1699,92169,90000002314,77-97.2012.6.09.0076,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=495932012&comboTribunal=go
6159,2012,1699,93815,90000002088,61-09.2012.6.09.0056,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=492812012&comboTribunal=go
6160,2012,1699,95990,90000007030,133-21.2012.6.09.0080,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=549212012&comboTribunal=go
6161,2012,1699,93777,90000006965,195-71.2012.6.09.0012,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=548512012&comboTribunal=go
6162,2012,1699,94650,90000011813,133-92.2012.6.09.0121,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=610862012&comboTribunal=go
6163,2012,1699,93084,90000021021,417-22.2012.6.09.0050,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=672422012&comboTribunal=go
6164,2012,1699,96016,90000010651,206-48.2012.6.09.0094,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=593522012&comboTribunal=go
6165,2012,1699,96016,90000010657,212-55.2012.6.09.0094,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=593582012&comboTribunal=go
6166,2012,1699,96016,90000010652,207-33.2012.6.09.0094,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=593532012&comboTribunal=go
6167,2012,1699,92690,90000006320,22-02.2012.6.09.0124,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=541422012&comboTribunal=go
6168,2012,1699,92690,90000006319,21-17.2012.6.09.0124,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=541412012&comboTribunal=go
6169,2012,1699,92754,90000009932,128-51.2012.6.09.0095,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=583422012&comboTribunal=go
6170,2012,1699,95931,90000009709,124-54.2012.6.09.0017,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=578702012&comboTribunal=go
6171,2012,1699,93696,90000005713,59-96.2012.6.09.0037,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=534432012&comboTribunal=go
6172,2012,1699,93696,90000005707,53-89.2012.6.09.0037,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=534372012&comboTribunal=go
6173,2012,1699,93351,90000003042,157-17.2012.6.09.0123,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=504772012&comboTribunal=go
